user_id,course_id,year,user_course_state,assignment_id1,course_type,id,courseId,u_id,ass_id,completedOn,certificate_type,Nr_Certificates_for_the_same_year,is_certificate_a_duplicate,rn,month,day,completedOn_ts,exam_userId,examId,exam_assignmentId,exam_courseId,totalQuestions,countOfExamQuestions,questionsPerPage,resultPercentage,correctAnswers,questionsCount,hasPassed,exam_date,Nr_attempt_for_an_exam,rn_exam
U_c7de2824e939,CRS_652aa421f677,null,NOTSTARTED,A_e3aecba375cd,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_0fd17e6bdae6,CRS_38d7e8cb617d,null,NOTSTARTED,A_77623933ad20,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_042bae3556c0,CRS_72c891a738b0,null,NOTSTARTED,A_c3986c3d170c,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_18c5168a762f,CRS_4a18e14dcaea,null,NOTSTARTED,A_67f30d598ab9,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_7466c0f60198,CRS_6147c9098988,null,NOTSTARTED,A_b5f2eead7c78,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_98de17e83be5,CRS_2ee0f12cc050,null,NOTSTARTED,A_ac5d7cb603a4,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d7504327176c,CRS_1c022af4577a,null,NOTSTARTED,A_c503469e50eb,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e8078133fc21,CRS_b5609cd26538,null,NOTSTARTED,A_abfb29d5d095,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_71b84114f853,CRS_9d6132394779,null,NOTSTARTED,A_1aaadca427a6,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_0d5db64e6a84,CRS_85989a979ba3,null,NOTSTARTED,A_4b552bd15816,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_6e5ea820feef,CRS_f4c33888f082,null,NOTSTARTED,A_a7aa9437a6f5,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_b3d676c4e8dc,CRS_ccb6deaae493,null,NOTSTARTED,A_cf581a4cc009,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_bb08274fb448,CRS_2ba870f6122e,null,NOTSTARTED,A_49054ceb93af,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_59f4a314441a,CRS_4e675f23f1b3,null,NOTSTARTED,A_ad0873a1441a,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_90732bcc3a68,CRS_516f1b662ff6,null,NOTSTARTED,A_9ee1c4d23dd3,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d2dbddfca4e2,CRS_59021ae58450,null,NOTSTARTED,A_079332d0191d,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_0607860de431,CRS_652aa421f677,null,NOTSTARTED,A_9a25164d827e,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_08c8558d2e98,CRS_277c85e8067e,null,NOTSTARTED,A_9e13edfd62ef,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_b1f3ab3fae3f,CRS_f28a62557849,null,NOTSTARTED,A_26a91cbc68ac,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_b20f03ec00e7,CRS_7940bb0f9a54,null,NOTSTARTED,A_7bfca26f156e,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_acaaf27c5ef4,CRS_833d4acee231,null,NOTSTARTED,A_7da9ca1b8ab1,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_000877705a89,CRS_579e93966a07,null,NOTSTARTED,A_fa55b95c1e29,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_2c6eeec21c50,CRS_f0a8a31c6c1e,null,NOTSTARTED,A_7ce12abaefcf,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_6ea6506fbd3c,CRS_6a98cdf39233,null,NOTSTARTED,A_5fb632f28c1e,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_2dfced2d65f3,CRS_5288f12722c4,null,NOTSTARTED,A_bec51c9c62c2,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_ee372448bc39,CRS_2282c569b69d,null,NOTSTARTED,A_3eafd869cac1,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_96afb3df6e14,CRS_c1c08b7f7539,null,NOTSTARTED,A_45cbc017cd7a,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_bfe253ef7c7f,CRS_6147c9098988,null,NOTSTARTED,A_ae8c590ccaca,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_4678cfc516ac,CRS_cc72e02e0ac5,null,NOTSTARTED,A_37fa7c26e095,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_bb2c54d96de7,CRS_dbb5d040c8b6,null,NOTSTARTED,A_c8d2657e93fd,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_edd65186efd0,CRS_9d6132394779,null,NOTSTARTED,A_ec5dd8c88eb1,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_11462076d790,CRS_e16ac1f0ed80,null,NOTSTARTED,A_699cf76e62f5,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_716d2624e61c,CRS_38d7e8cb617d,null,NOTSTARTED,A_a076a5151f77,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_19bffd710d25,CRS_651b7ad976bc,null,NOTSTARTED,A_21db147dcc4e,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e222dd16c52f,CRS_6147c9098988,null,NOTSTARTED,A_bca10d206ce5,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_54428b6ea59c,CRS_99bee496bcf1,null,NOTSTARTED,A_7aab6f55129d,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_4d5514e69505,CRS_dbb5d040c8b6,null,NOTSTARTED,A_7b7e8c72a1d9,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_5bd5e46c92ae,CRS_d8ec8dc93c0c,null,NOTSTARTED,A_8f8c6d263f20,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d72b76caed92,CRS_7ee30f95acb9,null,NOTSTARTED,A_dfc54909b386,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_bfffb6065094,CRS_652aa421f677,null,NOTSTARTED,A_b20df8b9f431,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_3bad9b6a6960,CRS_652aa421f677,null,NOTSTARTED,A_ee75a85844b9,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_f371fd61d5c1,CRS_9f65f02faa64,null,NOTSTARTED,A_912290bd3579,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_6ea6506fbd3c,CRS_09c6f280c389,null,NOTSTARTED,A_052a16f44d1d,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_9e4410145afe,CRS_76bab5d0b210,null,NOTSTARTED,A_1319e6536c48,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_96ad5ac070d6,CRS_4d54f992e268,null,NOTSTARTED,A_8163f7c868c3,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_2616b822b68b,CRS_651b7ad976bc,null,NOTSTARTED,A_76a05889f720,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_008d4fee5f38,CRS_579e93966a07,null,NOTSTARTED,A_3fd37b49da3a,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_bee2f3d5f45b,CRS_2ee0f12cc050,null,NOTSTARTED,A_ab42fb47d488,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_267f23ad4728,CRS_f0a8a31c6c1e,null,NOTSTARTED,A_ed1684fe0161,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1e4a0903b40b,CRS_cc72e02e0ac5,null,NOTSTARTED,A_e9da01202a55,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_ab3cc989ab61,CRS_99bee496bcf1,null,NOTSTARTED,A_4b96ceb11d0c,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_701380c8bc47,CRS_59021ae58450,null,NOTSTARTED,A_b5e638f7604a,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_523ff55b0baa,CRS_de11620df10d,null,NOTSTARTED,A_ce737460a010,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_27945a8ad6e0,CRS_e30cc690839b,null,NOTSTARTED,A_89491cfdfd31,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_b9b393ffd0ae,CRS_b79497d80994,null,NOTSTARTED,A_5437db59b317,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_52fc129e136a,CRS_45ba9cb1aa8b,null,NOTSTARTED,A_c3c008dff6a1,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_3e50778b18d0,CRS_31c48e8a6fbd,null,NOTSTARTED,A_555a019d4f60,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_bb26576453b1,CRS_6147c9098988,null,NOTSTARTED,A_0e94693f29a6,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_a62868bef31e,CRS_cc72e02e0ac5,null,NOTSTARTED,A_bcb4b921f458,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_9a1e6cf5c9ba,CRS_883067d909cf,null,NOTSTARTED,A_e3088e8a49c0,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_6ea6506fbd3c,CRS_1c022af4577a,null,NOTSTARTED,A_0494e507fb74,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_ec12bbd50830,CRS_c7dbfe436d94,null,NOTSTARTED,A_29c3e8ca5476,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_980d0b3ec8a0,CRS_8572cf0c6d10,null,NOTSTARTED,A_335e5cc7a035,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_514013f50b1b,CRS_36f1cdb5e62c,null,NOTSTARTED,A_72adf343f4cf,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_4982740add96,CRS_2282c569b69d,null,NOTSTARTED,A_99e08041e6b7,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_67c6df23f11e,CRS_833d4acee231,null,NOTSTARTED,A_5b14a6c342e3,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_3e50778b18d0,CRS_e10a027f7c6d,null,NOTSTARTED,A_db604b0ed65d,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_4645672ae2f8,CRS_f0a8a31c6c1e,null,NOTSTARTED,A_cd669a51a868,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_980d0b3ec8a0,CRS_eea6d04e69f4,null,NOTSTARTED,A_b66a8caa6f4f,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_bb26576453b1,CRS_31c48e8a6fbd,null,NOTSTARTED,A_9ce1913ba00a,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_51e4ad2fa2d7,CRS_f031f59a8b39,null,NOTSTARTED,A_4d85fcc7fa38,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_215191d0c61c,CRS_dbb5d040c8b6,null,NOTSTARTED,A_5f48e7669430,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_4954c7b3d950,CRS_b5609cd26538,null,NOTSTARTED,A_a6f365722866,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_89418f10a92e,CRS_5288f12722c4,null,NOTSTARTED,A_b0cf482eb416,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_51e4ad2fa2d7,CRS_ad060cdc167b,null,NOTSTARTED,A_b0a75a4348f9,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_10bd9e59e816,CRS_c1c08b7f7539,null,NOTSTARTED,A_1d42779b97c1,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_8247f9abca58,CRS_f36f8326c6b4,null,NOTSTARTED,A_b0535d393d8e,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_381929416cab,CRS_651b7ad976bc,null,NOTSTARTED,A_16a61ecc46bf,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_801775d6a2b2,CRS_cc72e02e0ac5,null,NOTSTARTED,A_28ef1ebff454,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_7e6c23210f58,CRS_dbb5d040c8b6,null,NOTSTARTED,A_0ea6261179be,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_9146ebcb29f3,CRS_dbb5d040c8b6,null,NOTSTARTED,A_e700bdcab872,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1c1ab0e7462c,CRS_59021ae58450,null,NOTSTARTED,A_f9be8a21cf2c,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e63d1013fe44,CRS_652aa421f677,null,NOTSTARTED,A_ad0e2590b4c8,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1591558e0fd4,CRS_31c7b1de3f81,null,NOTSTARTED,A_8634f26ad908,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_aab3a28bd8c9,CRS_4e675f23f1b3,null,NOTSTARTED,A_ee3a25042444,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d7504327176c,CRS_203e7e6b652c,null,NOTSTARTED,A_de4c648aec86,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_4f460342a427,CRS_3c217030a549,null,NOTSTARTED,A_a39da520d6fb,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_668d64515793,CRS_d574e04f292e,null,NOTSTARTED,A_4efbf37d830a,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_96704d79eea5,CRS_6147c9098988,null,NOTSTARTED,A_2be5451e4709,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_90732bcc3a68,CRS_1c022af4577a,null,NOTSTARTED,A_7558e49aa0b7,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_51e4ad2fa2d7,CRS_8572cf0c6d10,null,NOTSTARTED,A_e38505f787ce,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_b1377c942b43,CRS_89290ef73651,null,NOTSTARTED,A_e06e431e3221,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_edd3dc722bde,CRS_833d4acee231,null,NOTSTARTED,A_c877beb9e42c,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_6c263914036a,CRS_cc72e02e0ac5,null,NOTSTARTED,A_adb9ab82e21b,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_680cb84910f0,CRS_99bee496bcf1,null,NOTSTARTED,A_08a746ce7197,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_754fb4291782,CRS_dbb5d040c8b6,null,NOTSTARTED,A_17bbbd008850,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1666f2e30a4f,CRS_652aa421f677,null,NOTSTARTED,A_bb8e3c32d647,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_089966c6d602,CRS_0031322878c5,null,NOTSTARTED,A_9b4c3fb0931b,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_c5020b301826,CRS_2ee0f12cc050,null,NOTSTARTED,A_91442ab47ccb,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d1682f102091,CRS_4e675f23f1b3,null,NOTSTARTED,A_bd1cb8121340,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_bac3c7ce3bd7,CRS_652aa421f677,null,NOTSTARTED,A_10d054637b76,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_b0747b868d82,CRS_652aa421f677,null,NOTSTARTED,A_07d0d3bef4cc,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_3f8e4a0bb661,CRS_cd132c9d0a77,null,NOTSTARTED,A_95773b02f9a8,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_7fc7f6d09303,CRS_45aee103d691,null,NOTSTARTED,A_e165c4c6d338,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_19bffd710d25,CRS_56fae02d6bda,null,NOTSTARTED,A_bae32d7aedae,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_24cba2bd2fcb,CRS_dbb5d040c8b6,null,NOTSTARTED,A_0b426574d459,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_8060b13b1ca9,CRS_8cfdab173140,null,NOTSTARTED,A_66f18d978177,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_10da36033a9e,CRS_e4af1363c54a,null,NOTSTARTED,A_9f94208055a9,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_674dea6a65c8,CRS_2282c569b69d,null,NOTSTARTED,A_8975b874ca4a,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_08b6f0763afe,CRS_42e1e1024619,null,NOTSTARTED,A_69d2148de6e3,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_c4c57e27e700,CRS_833d4acee231,null,NOTSTARTED,A_887d52448da0,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_1c44aad56d95,CRS_833d4acee231,null,NOTSTARTED,A_7aa057e83139,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_90d4b62ce776,CRS_6147c9098988,null,NOTSTARTED,A_8109114ed906,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_760f79b1fe87,CRS_f0a8a31c6c1e,null,NOTSTARTED,A_f0d6c57cca61,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_ca2f5b9d9376,CRS_652aa421f677,null,NOTSTARTED,A_c9c019a291ef,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_fb2094436d0b,CRS_7b3a3dfce33e,null,NOTSTARTED,A_a272fdfb8ebd,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e1cf3819fe8a,CRS_bb2eae686302,null,NOTSTARTED,A_f09b2082fba0,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d6959b1df2a9,CRS_87dfbfc27c9d,null,NOTSTARTED,A_0da64a272908,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_27945a8ad6e0,CRS_f4c33888f082,null,NOTSTARTED,A_c9466200067f,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_e94fa77da450,CRS_cbc4f1d49fcd,null,NOTSTARTED,A_79467716d583,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_85c5fa5ac664,CRS_5bc75c7ff1af,null,NOTSTARTED,A_270c17908995,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_98de17e83be5,CRS_6147c9098988,null,NOTSTARTED,A_a2df8cabbd76,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_0cb036ee2b8f,CRS_045eef44b84b,null,NOTSTARTED,A_9d3a21ebac97,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_f83b021d8892,CRS_f031f59a8b39,null,NOTSTARTED,A_2bb7874f4f70,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_76014b1f369a,CRS_dbb5d040c8b6,null,NOTSTARTED,A_5da1a5e53bf0,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_af899fabc3a5,CRS_59021ae58450,null,NOTSTARTED,A_f207cb6ffae6,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_5bd5e46c92ae,CRS_59021ae58450,null,NOTSTARTED,A_a10ddb4f5a44,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_aef275870eeb,CRS_833d4acee231,null,NOTSTARTED,A_d4ebb0cd2081,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_d4e6325a0d08,CRS_7ae74f787624,null,NOTSTARTED,A_a7226a6fc6bd,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
U_563c03f8faad,CRS_45aee103d691,null,NOTSTARTED,A_0db68fe0c393,Wahlkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
